dx,gb,dz,gb_energy
7.7,1.4,0.1,1.022656214
7.7,1.4,0.2,1.026977823
7.7,1.4,0.3,1.034158995
7.7,1.4,0.4,1.044160499
7.7,1.4,0.5,1.046698258
7.7,1.4,0.6,1.061975696
7.7,1.4,0.7,1.079891528
7.7,1.4,0.8,1.100336874
7.7,1.4,0.9,1.123105917
7.7,1.4,1,1.234806532
7.7,1.4,1.1,1.211351808
7.7,1.4,1.2,1.189798626
7.7,1.4,1.3,1.047649171
7.7,1.4,1.4,1.034765931
7.7,1.4,1.5,1.142607742
7.7,1.4,1.6,1.133109696
7.7,1.4,1.7,1.127199819
7.7,1.4,1.8,1.010995941
7.7,1.4,1.9,1.11300321
7.7,1.4,2,1.123541149
7.7,1.4,2.1,1.141045344
7.7,1.4,2.2,1.033098634
7.7,1.4,2.3,1.045590138
7.7,1.4,2.4,1.186852358
7.7,1.4,2.5,1.208033987
7.7,1.4,2.6,1.231304214
7.7,1.4,2.7,1.12662188
7.7,1.4,2.8,1.103549796
7.7,1.4,2.9,1.082738298
7.7,1.4,3,1.064448639
7.7,1.4,3.1,1.048777475
7.7,1.4,3.2,1.045849401
7.7,1.4,3.3,1.035445073
7.7,1.4,3.4,1.027859941
7.7,1.4,3.5,1.023111913
7.7,1.4,3.6,1.021244768
7.8,1.4,0,1.031073146
7.8,1.4,0.1,1.032532635
7.8,1.4,0.2,1.036906552
7.8,1.4,0.3,1.044157372
7.8,1.4,0.4,1.054248993
7.8,1.4,0.5,1.054317504
7.8,1.4,0.6,1.069815258
7.8,1.4,0.7,1.087932076
7.8,1.4,0.8,1.10853207
7.8,1.4,0.9,1.13127638
7.8,1.4,1,1.260395054
7.8,1.4,1.1,1.235590289
7.8,1.4,1.2,1.057861326
7.8,1.4,1.3,1.04242725
7.8,1.4,1.4,1.029617922
7.8,1.4,1.5,1.01952886
7.8,1.4,1.6,1.012203559
7.8,1.4,1.7,1.007713372
7.8,1.4,1.8,1.006063132
7.8,1.4,1.9,1.007287806
7.8,1.4,2,1.011368347
7.8,1.4,2.1,1.018275758
7.8,1.4,2.2,1.027967398
7.8,1.4,2.3,1.040379873
7.8,1.4,2.4,1.055435289
7.8,1.4,2.5,1.232098206
7.8,1.4,2.6,1.256654511
7.8,1.4,2.7,1.134731223
7.8,1.4,2.8,1.111917548
7.8,1.4,2.9,1.090815802
7.8,1.4,3,1.072321178
7.8,1.4,3.1,1.056427707
7.8,1.4,3.2,1.055969449
7.8,1.4,3.3,1.045462497
7.8,1.4,3.4,1.037792649
7.8,1.4,3.5,1.032993167
7.8,1.4,3.6,1.031103849
7.9,1.4,0,1.04316666
7.9,1.4,0.1,1.044645195
7.9,1.4,0.2,1.049074546
7.9,1.4,0.3,1.05641264
7.9,1.4,0.4,1.066624227
7.9,1.4,0.5,1.063893442
7.9,1.4,0.6,1.079646764
7.9,1.4,0.7,1.098012893
7.9,1.4,0.8,1.118813873
7.9,1.4,0.9,1.142043164
7.9,1.4,1,1.092842995
7.9,1.4,1.1,1.072329422
7.9,1.4,1.2,1.054309828
7.9,1.4,1.3,1.038882291
7.9,1.4,1.4,1.026109635
7.9,1.4,1.5,1.016061793
7.9,1.4,1.6,1.008782829
7.9,1.4,1.7,1.004316237
7.9,1.4,1.8,1.002681349
7.9,1.4,1.9,1.149153835
7.9,1.4,2,1.007948186
7.9,1.4,2.1,1.014817504
7.9,1.4,2.2,1.024461954
7.9,1.4,2.3,1.036833492
7.9,1.4,2.4,1.05188038
7.9,1.4,2.5,1.069529274
7.9,1.4,2.6,1.089676412
7.9,1.4,2.7,1.310270385
7.9,1.4,2.8,1.122050389
7.9,1.4,2.9,1.100927606
7.9,1.4,3,1.082186512
7.9,1.4,3.1,1.066036906
7.9,1.4,3.2,1.574997253
7.9,1.4,3.3,1.057737096
7.9,1.4,3.4,1.049971731
7.9,1.4,3.5,1.045111128
7.9,1.4,3.6,1.043198215
8,1.4,0,1.057578184
8,1.4,0.1,1.059078325
8,1.4,0.2,1.063571354
8,1.4,0.3,1.071008946
8,1.4,0.4,1.062205962
8,1.4,0.5,1.075471274
8,1.4,0.6,1.091519392
8,1.4,0.7,1.166022382
8,1.4,0.8,1.139917041
8,1.4,0.9,1.114341596
8,1.4,1,1.091170582
8,1.4,1.1,1.070514869
8,1.4,1.2,1.05241056
8,1.4,1.3,1.036951468
8,1.4,1.4,1.024168862
8,1.4,1.5,1.014134382
8,1.4,1.6,1.006855986
8,1.4,1.7,1.002400765
8,1.4,1.8,1.000767298
8,1.4,1.9,1.001989129
8,1.4,2,1.006026176
8,1.4,2.1,1.012881564
8,1.4,2.2,1.022524877
8,1.4,2.3,1.034900963
8,1.4,2.4,1.049978553
8,1.4,2.5,1.067685724
8,1.4,2.6,1.087976423
8,1.4,2.7,1.112564852
8,1.4,2.8,1.136010479
8,1.4,2.9,1.163412701
8,1.4,3,1.094103204
8,1.4,3.1,1.077663349
8,1.4,3.2,1.063977873
8,1.4,3.3,1.072351027
8,1.4,3.4,1.064481047
8,1.4,3.5,1.059551933
8,1.4,3.6,1.057611729
0,1.5,0,2.544161538
0,1.5,0.1,1.098418844
0,1.5,0.2,1.81039932
0,1.5,0.3,1.10991395
0,1.5,0.4,1.119882762
0,1.5,0.5,1.132557626
0,1.5,0.6,1.609644894
0,1.5,0.7,1.20259374
0,1.5,0.8,1.5158314
0,1.5,0.9,1.474650174
0,1.5,1,1.437453687
0,1.5,1.1,1.404378961
0,1.5,1.2,1.375496782
0,1.5,1.3,1.350898972
0,1.5,1.4,1.330629595
0,1.5,1.5,1.314750338
0,1.5,1.6,1.303287071
0,1.5,1.7,1.296270212
0,1.5,1.8,1.293709427
0,1.5,1.9,1.295615233
0,1.5,2,1.301981093
0,1.5,2.1,1.312786823
0,1.5,2.2,1.32802304
0,1.5,2.3,1.347645399
0,1.5,2.4,1.371616658
0,1.5,2.5,1.399864326
0,1.5,2.6,1.43233837
0,1.5,2.7,1.46892451
0,1.5,2.8,1.509526376
0,1.5,2.9,1.554028549
0,1.5,3,1.602238289
0,1.5,3.1,1.653813893
0,1.5,3.2,1.294207199
0,1.5,3.3,1.111205998
0,1.5,3.4,1.770352367
0,1.5,3.5,1.098875396
0,1.5,3.6,1.124811023
0.1,1.5,0,1.107457211
0.1,1.5,0.1,1.108869793
0.1,1.5,0.2,1.113099865
0.1,1.5,0.3,1.120103363
0.1,1.5,0.4,1.106504876
0.1,1.5,0.5,1.118950327
0.1,1.5,0.6,1.13396566
0.1,1.5,0.7,1.15136581
0.1,1.5,0.8,1.180336968
0.1,1.5,0.9,1.1558071
0.1,1.5,1,1.133560562
0.1,1.5,1.1,1.115569112
0.1,1.5,1.2,1.096377721
0.1,1.5,1.3,1.081557972
0.1,1.5,1.4,1.069504542
0.1,1.5,1.5,1.059697484
0.1,1.5,1.6,1.052740893
0.1,1.5,1.7,1.048477276
0.1,1.5,1.8,1.04691431
0.1,1.5,1.9,1.048076158
0.1,1.5,2,1.051962821
0.1,1.5,2.1,1.058512325
0.1,1.5,2.2,1.067737463
0.1,1.5,2.3,1.079596731
0.1,1.5,2.4,1.094053455
0.1,1.5,2.5,1.111019795
0.1,1.5,2.6,1.130496319
0.1,1.5,2.7,1.1526607
0.1,1.5,2.8,1.176597277
0.1,1.5,2.9,1.202225599
0.1,1.5,3,1.136389991
0.1,1.5,3.1,1.120999694
0.1,1.5,3.2,1.108168193
0.1,1.5,3.3,1.121364708
0.1,1.5,3.4,1.113957819
0.1,1.5,3.5,2.476187584
0.1,1.5,3.6,1.10748706
0.2,1.5,0,1.092502429
0.2,1.5,0.1,1.093896249
0.2,1.5,0.2,1.098076572
0.2,1.5,0.3,1.104974886
0.2,1.5,0.4,1.114571577
0.2,1.5,0.5,1.107432763
0.2,1.5,0.6,1.122237445
0.2,1.5,0.7,1.139455088
0.2,1.5,0.8,1.158818184
0.2,1.5,0.9,1.179038665
0.2,1.5,1,1.328092689
0.2,1.5,1.1,1.115628811
0.2,1.5,1.2,1.098362557
0.2,1.5,1.3,1.083600232
0.2,1.5,1.4,1.071377656
0.2,1.5,1.5,1.061772152
0.2,1.5,1.6,1.054814139
0.2,1.5,1.7,1.05054768
0.2,1.5,1.8,1.048983293
0.2,1.5,1.9,1.050146278
0.2,1.5,2,1.054017021
0.2,1.5,2.1,1.060579886
0.2,1.5,2.2,1.070297396
0.2,1.5,2.3,1.081642687
0.2,1.5,2.4,1.096038291
0.2,1.5,2.5,1.112923896
0.2,1.5,2.6,1.324898814
0.2,1.5,2.7,1.179343981
0.2,1.5,2.8,1.161799133
0.2,1.5,2.9,1.142187293
0.2,1.5,3,1.12462681
0.2,1.5,3.1,1.109538417
0.2,1.5,3.2,1.096903353
0.2,1.5,3.3,1.106225714
0.2,1.5,3.4,1.098914058
0.2,1.5,3.5,1.094339724
0.2,1.5,3.6,1.092532563
0.3,1.5,0,1.079841495
0.3,1.5,0.1,1.081221954
0.3,1.5,0.2,1.085342294
0.3,1.5,0.3,1.092164706
0.3,1.5,0.4,1.10166332
0.3,1.5,0.5,1.097948646
0.3,1.5,0.6,1.11258134
0.3,1.5,0.7,1.129653147
0.3,1.5,0.8,1.148991795
0.3,1.5,0.9,1.169983526
0.3,1.5,1,1.297281108
0.3,1.5,1.1,1.278741853
0.3,1.5,1.2,1.258476455
0.3,1.5,1.3,1.240540155
0.3,1.5,1.4,1.225422766
0.3,1.5,1.5,1.065487679
0.3,1.5,1.6,1.058504934
0.3,1.5,1.7,1.054217438
0.3,1.5,1.8,1.052648502
0.3,1.5,1.9,1.053822858
0.3,1.5,2,1.057707531
0.3,1.5,2.1,1.064297119
0.3,1.5,2.2,1.073541872
0.3,1.5,2.3,1.238134586
0.3,1.5,2.4,1.255682845
0.3,1.5,2.5,1.275648613
0.3,1.5,2.6,1.296409509
0.3,1.5,2.7,1.17302588
0.3,1.5,2.8,1.152004869
0.3,1.5,2.9,1.132365169
0.3,1.5,3,1.114942277
0.3,1.5,3.1,1.099944569
0.3,1.5,3.2,1.103274898
0.3,1.5,3.3,1.093405868
0.3,1.5,3.4,1.086177505
0.3,1.5,3.5,1.081652068
0.3,1.5,3.6,1.079872197
0.4,1.5,0,1.069403907
0.4,1.5,0.1,1.070766172
0.4,1.5,0.2,1.074843301
0.4,1.5,0.3,1.08161369
0.4,1.5,0.4,1.091011954
0.4,1.5,0.5,1.090453915
0.4,1.5,0.6,1.104938783
0.4,1.5,0.7,1.121909387
0.4,1.5,0.8,1.141259691
0.4,1.5,0.9,1.162652823
0.4,1.5,1,1.149535053
0.4,1.5,1.1,1.253391841
0.4,1.5,1.2,1.233971604
0.4,1.5,1.3,1.216681186
0.4,1.5,1.4,1.202079479
0.4,1.5,1.5,1.190460996
0.4,1.5,1.6,1.181986355
0.4,1.5,1.7,1.176767845
0.4,1.5,1.8,1.174854363
0.4,1.5,1.9,1.176276326
0.4,1.5,2,1.181014405
0.4,1.5,2.1,1.189012879
0.4,1.5,2.2,1.200182201
0.4,1.5,2.3,1.214352941
0.4,1.5,2.4,1.231279766
0.4,1.5,2.5,1.250441309
0.4,1.5,2.6,1.183863733
0.4,1.5,2.7,1.16589929
0.4,1.5,2.8,1.144284135
0.4,1.5,2.9,1.124608332
0.4,1.5,3,1.107280389
0.4,1.5,3.1,1.092423115
0.4,1.5,3.2,1.092618415
0.4,1.5,3.3,1.082824719
0.4,1.5,3.4,1.075667426
0.4,1.5,3.5,1.07119657
0.4,1.5,3.6,1.069433187
0.5,1.5,0,1.061069699
0.5,1.5,0.1,1.062420593
0.5,1.5,0.2,1.066461903
0.5,1.5,0.3,1.073165771
0.5,1.5,0.4,1.082513149
0.5,1.5,0.5,1.094863935
0.5,1.5,0.6,1.099231029
0.5,1.5,0.7,1.116122035
0.5,1.5,0.8,1.135478308
0.5,1.5,0.9,1.157132125
0.5,1.5,1,1.246378393
0.5,1.5,1.1,1.229977768
0.5,1.5,1.2,1.211202277
0.5,1.5,1.3,1.194443176
0.5,1.5,1.4,1.180262771
0.5,1.5,1.5,1.16897661
0.5,1.5,1.6,1.160741047
0.5,1.5,1.7,1.155655295
0.5,1.5,1.8,1.153795258
0.5,1.5,1.9,1.155179981
0.5,1.5,2,1.159788428
0.5,1.5,2.1,1.167565733
0.5,1.5,2.2,1.178418937
0.5,1.5,2.3,1.192180884
0.5,1.5,2.4,1.208595723
0.5,1.5,2.5,1.227133841
0.5,1.5,2.6,1.245630171
0.5,1.5,2.7,1.160496283
0.5,1.5,2.8,1.138525495
0.5,1.5,2.9,1.118821833
0.5,1.5,3,1.101560696
0.5,1.5,3.1,1.086812585
0.5,1.5,3.2,1.084112503
0.5,1.5,3.3,1.074377652
0.5,1.5,3.4,1.067278637
0.5,1.5,3.5,1.06284559
0.5,1.5,3.6,1.061097843
0.6,1.5,0,1.054716063
0.6,1.5,0.1,1.056057292
0.6,1.5,0.2,1.060207481
0.6,1.5,0.3,1.066972184
0.6,1.5,0.4,1.076047223
0.6,1.5,0.5,1.087930938
0.6,1.5,0.6,1.095384734
0.6,1.5,0.7,1.112219737
0.6,1.5,0.8,1.131578569
0.6,1.5,0.9,1.153400679
0.6,1.5,1,1.177521468
0.6,1.5,1.1,1.208697495
0.6,1.5,1.2,1.190410394
0.6,1.5,1.3,1.174079987
0.6,1.5,1.4,1.160268007
0.6,1.5,1.5,1.149270389
0.6,1.5,1.6,1.141237517
0.6,1.5,1.7,1.136291062
0.6,1.5,1.8,1.134475656
0.6,1.5,1.9,1.135825129
0.6,1.5,2,1.140319011
0.6,1.5,2.1,1.147898174
0.6,1.5,2.2,1.158475343
0.6,1.5,2.3,1.171880804
0.6,1.5,2.4,1.18786695
0.6,1.5,2.5,1.205917814
0.6,1.5,2.6,1.224211737
0.6,1.5,2.7,1.156818281
0.6,1.5,2.8,1.134635137
0.6,1.5,2.9,1.114909585
0.6,1.5,3,1.097708431
0.6,1.5,3.1,1.089899286
0.6,1.5,3.2,1.077638901
0.6,1.5,3.3,1.067947261
0.6,1.5,3.4,1.060890603
0.6,1.5,3.5,1.056481152
0.6,1.5,3.6,1.054744775
0.7,1.5,0,1.305729028
0.7,1.5,0.1,1.051560282
0.7,1.5,0.2,1.055569753
0.7,1.5,0.3,1.062222735
0.7,1.5,0.4,1.071503023
0.7,1.5,0.5,1.083373946
0.7,1.5,0.6,1.093337925
0.7,1.5,0.7,1.110129433
0.7,1.5,0.8,1.129488834
0.7,1.5,0.9,1.151368084
0.7,1.5,1,1.207458607
0.7,1.5,1.1,1.189623226
0.7,1.5,1.2,1.171694886
0.7,1.5,1.3,1.155732335
0.7,1.5,1.4,1.142239885
0.7,1.5,1.5,1.131493854
0.7,1.5,1.6,1.123653439
0.7,1.5,1.7,1.11882098
0.7,1.5,1.8,1.117050774
0.7,1.5,1.9,1.118368976
0.7,1.5,2,1.122755117
0.7,1.5,2.1,1.130158027
0.7,1.5,2.2,1.140484746
0.7,1.5,2.3,1.153582333
0.7,1.5,2.4,1.169216257
0.7,1.5,2.5,1.186903813
0.7,1.5,2.6,1.205231565
0.7,1.5,2.7,1.15480388
0.7,1.5,2.8,1.132541422
0.7,1.5,2.9,1.112817576
0.7,1.5,3,1.095649682
0.7,1.5,3.1,1.085331207
0.7,1.5,3.2,1.073084183
0.7,1.5,3.3,1.063420402
0.7,1.5,3.4,1.056377105
0.7,1.5,3.5,1.05292738
0.7,1.5,3.6,1.05025203
0.8,1.5,0,1.047474908
0.8,1.5,0.1,1.048817558
0.8,1.5,0.2,1.052819638
0.8,1.5,0.3,1.059480579
0.8,1.5,0.4,1.06876968
0.8,1.5,0.5,1.080647426
0.8,1.5,0.6,1.093065302
0.8,1.5,0.7,1.109824118
0.8,1.5,0.8,1.129145141
0.8,1.5,0.9,1.150995963
0.8,1.5,1,1.191050022
0.8,1.5,1.1,1.172799878
0.8,1.5,1.2,1.155120282
0.8,1.5,1.3,1.139445706
0.8,1.5,1.4,1.126228154
0.8,1.5,1.5,1.115714663
0.8,1.5,1.6,1.108040551
0.8,1.5,1.7,1.10331555
0.8,1.5,1.8,1.101585144
0.8,1.5,1.9,1.102874065
0.8,1.5,2,1.107163266
0.8,1.5,2.1,1.114401863
0.8,1.5,2.2,1.124509403
0.8,1.5,2.3,1.137343747
0.8,1.5,2.4,1.152679463
0.8,1.5,2.5,1.170101502
0.8,1.5,2.6,1.188538986
0.8,1.5,2.7,1.197838889
0.8,1.5,2.8,1.132202277
0.8,1.5,2.9,1.112506859
0.8,1.5,3,1.095369667
0.8,1.5,3.1,1.082614352
0.8,1.5,3.2,1.070353399
0.8,1.5,3.3,1.060680805
0.8,1.5,3.4,1.053635803
0.8,1.5,3.5,1.049235164
0.8,1.5,3.6,1.047503052
0.9,1.5,0,1.046391805
0.9,1.5,0.1,1.047740709
0.9,1.5,0.2,1.051764678
0.9,1.5,0.3,1.058448647
0.9,1.5,0.4,1.067774988
0.9,1.5,0.5,1.079693101
0.9,1.5,0.6,1.357607388
0.9,1.5,0.7,1.1113018
0.9,1.5,0.8,1.130584161
0.9,1.5,0.9,1.152281472
0.9,1.5,1,1.176815888
0.9,1.5,1.1,1.158233706
0.9,1.5,1.2,1.140711601
0.9,1.5,1.3,1.125272976
0.9,1.5,1.4,1.112283984
0.9,1.5,1.5,1.101967499
0.9,1.5,1.6,1.094453436
0.9,1.5,1.7,1.089830491
0.9,1.5,1.8,1.088129649
0.9,1.5,1.9,1.089390427
0.9,1.5,2,1.093590933
0.9,1.5,2.1,1.100686253
0.9,1.5,2.2,1.110597357
0.9,1.5,2.3,1.123199161
0.9,1.5,2.4,1.138301768
0.9,1.5,2.5,1.155550112
0.9,1.5,2.6,1.174124618
0.9,1.5,2.7,1.185374107
0.9,1.5,2.8,1.133607184
0.9,1.5,2.9,1.11397914
0.9,1.5,3,1.096863269
0.9,1.5,3.1,1.081662586
0.9,1.5,3.2,1.069368088
0.9,1.5,3.3,1.059663086
0.9,1.5,3.4,1.052580275
0.9,1.5,3.5,1.048163432
0.9,1.5,3.6,1.250713364
1,1.5,0,1.235570389
1,1.5,0.1,1.237394608
1,1.5,0.2,1.242847363
1,1.5,0.3,1.251872369
1,1.5,0.4,1.264399408
1,1.5,0.5,1.280286341
1,1.5,0.6,1.299322232
1,1.5,0.7,1.114599721
1,1.5,0.8,1.133785427
1,1.5,0.9,1.155250482
1,1.5,1,1.164739431
1,1.5,1.1,1.145883773
1,1.5,1.2,1.12843757
1,1.5,1.3,1.113176904
1,1.5,1.4,1.100383212
1,1.5,1.5,1.090243264
1,1.5,1.6,1.082864802
1,1.5,1.7,1.078326003
1,1.5,1.8,1.076663824
1,1.5,1.9,1.077899301
1,1.5,2,1.082020493
1,1.5,2.1,1.088985614
1,1.5,2.2,1.098725865
1,1.5,2.3,1.111134928
1,1.5,2.4,1.126055028
1,1.5,2.5,1.143190798
1,1.5,2.6,1.16194241
1,1.5,2.7,1.158579674
1,1.5,2.8,1.136803049
1,1.5,2.9,1.117276492
1,1.5,3,1.302369418
1,1.5,3.1,1.282896875
1,1.5,3.2,1.266530079
1,1.5,3.3,1.253497877
1,1.5,3.4,1.243949229
1,1.5,3.5,1.237966577
1,1.5,3.6,1.235609904
1.1,1.5,0,1.210197635
1.1,1.5,0.1,1.212027255
1.1,1.5,0.2,1.217243774
1.1,1.5,0.3,1.225979384
1.1,1.5,0.4,1.238086827
1.1,1.5,0.5,1.253386155
1.1,1.5,0.6,1.27163971
1.1,1.5,0.7,1.273759294
1.1,1.5,0.8,1.138873453
1.1,1.5,0.9,1.17308302
1.1,1.5,1,1.154799047
1.1,1.5,1.1,1.135648023
1.1,1.5,1.2,1.118248442
1.1,1.5,1.3,1.103124514
1.1,1.5,1.4,1.090497125
1.1,1.5,1.5,1.080506992
1.1,1.5,1.6,1.073242811
1.1,1.5,1.7,1.068835633
1.1,1.5,1.8,1.067148153
1.1,1.5,1.9,1.068362593
1.1,1.5,2,1.072413853
1.1,1.5,2.1,1.07926384
1.1,1.5,2.2,1.088858825
1.1,1.5,2.3,1.101107271
1.1,1.5,2.4,1.115882672
1.1,1.5,2.5,1.132961586
1.1,1.5,2.6,1.151917879
1.1,1.5,2.7,1.170848871
1.1,1.5,2.8,1.141861225
1.1,1.5,2.9,1.122451223
1.1,1.5,3,1.2745476
1.1,1.5,3.1,1.255895201
1.1,1.5,3.2,1.240138469
1.1,1.5,3.3,1.227553153
1.1,1.5,3.4,1.218314653
1.1,1.5,3.5,1.212522184
1.1,1.5,3.6,1.210236865
1.2,1.5,0,1.186016862
1.2,1.5,0.1,1.187731065
1.2,1.5,0.2,1.192849224
1.2,1.5,0.3,1.201317327
1.2,1.5,0.4,1.213034739
1.2,1.5,0.5,1.227823502
1.2,1.5,0.6,1.245413266
1.2,1.5,0.7,1.126955908
1.2,1.5,0.8,1.14594404
1.2,1.5,0.9,1.167180819
1.2,1.5,1,1.146897796
1.2,1.5,1.1,1.127476423
1.2,1.5,1.2,1.110081675
1.2,1.5,1.3,1.095051275
1.2,1.5,1.4,1.082548684
1.2,1.5,1.5,1.072677664
1.2,1.5,1.6,1.065520655
1.2,1.5,1.7,1.061126555
1.2,1.5,1.8,1.05951583
1.2,1.5,1.9,1.060713213
1.2,1.5,2,1.064707049
1.2,1.5,2.1,1.071453274
1.2,1.5,2.2,1.080931136
1.2,1.5,2.3,1.093047961
1.2,1.5,2.4,1.107723012
1.2,1.5,2.5,1.124780605
1.2,1.5,2.6,1.143938736
1.2,1.5,2.7,1.164291123
1.2,1.5,2.8,1.148885759
1.2,1.5,2.9,1.129619318
1.2,1.5,3,1.248206876
1.2,1.5,3.1,1.230244991
1.2,1.5,3.2,1.215022134
1.2,1.5,3.3,1.202841631
1.2,1.5,3.4,1.19388599
1.2,1.5,3.5,1.188269773
1.2,1.5,3.6,1.186054387
1.3,1.5,0,1.163504808
1.3,1.5,0.1,1.165170398
1.3,1.5,0.2,1.170144712
1.3,1.5,0.3,1.178368051
1.3,1.5,0.4,1.189742339
1.3,1.5,0.5,1.204085352
1.3,1.5,0.6,1.221114802
1.3,1.5,0.7,1.246902319
1.3,1.5,0.8,1.166844233
1.3,1.5,0.9,1.162265635
1.3,1.5,1,1.140929643
1.3,1.5,1.1,1.121277719
1.3,1.5,1.2,1.103858807
1.3,1.5,1.3,1.08889635
1.3,1.5,1.4,1.076486718
1.3,1.5,1.5,1.066712353
1.3,1.5,1.6,1.059635227
1.3,1.5,1.7,1.055294855
1.3,1.5,1.8,1.053705167
1.3,1.5,1.9,1.054887768
1.3,1.5,2,1.058825885
1.3,1.5,2.1,1.06551497
1.3,1.5,2.2,1.074880826
1.3,1.5,2.3,1.086902985
1.3,1.5,2.4,1.101505261
1.3,1.5,2.5,1.118569109
1.3,1.5,2.6,1.137921402
1.3,1.5,2.7,1.159076309
1.3,1.5,2.8,1.157931233
1.3,1.5,2.9,1.138856396
1.3,1.5,3,1.223816305
1.3,1.5,3.1,1.206432075
1.3,1.5,3.2,1.191671456
1.3,1.5,3.3,1.179845734
1.3,1.5,3.4,1.171151913
1.3,1.5,3.5,1.165696314
1.3,1.5,3.6,1.163542617
1.4,1.5,0,1.142878091
1.4,1.5,0.1,1.144498766
1.4,1.5,0.2,1.149340606
1.4,1.5,0.3,1.157346756
1.4,1.5,0.4,1.168412885
1.4,1.5,0.5,1.182367857
1.4,1.5,0.6,1.198932226
1.4,1.5,0.7,1.217467786
1.4,1.5,0.8,1.166310357
1.4,1.5,0.9,1.158803401
1.4,1.5,1,1.136805323
1.4,1.5,1.1,1.116957815
1.4,1.5,1.2,1.099499388
1.4,1.5,1.3,1.08457474
1.4,1.5,1.4,1.072221112
1.4,1.5,1.5,1.062520091
1.4,1.5,1.6,1.055503232
1.4,1.5,1.7,1.051198679
1.4,1.5,1.8,1.049625479
1.4,1.5,1.9,1.05079614
1.4,1.5,2,1.054699291
1.4,1.5,2.1,1.061317875
1.4,1.5,2.2,1.070630855
1.4,1.5,2.3,1.082588483
1.4,1.5,2.4,1.097148685
1.4,1.5,2.5,1.114234991
1.4,1.5,2.6,1.133749039
1.4,1.5,2.7,1.155452889
1.4,1.5,2.8,1.178345309
1.4,1.5,2.9,1.220273052
1.4,1.5,3,1.201556122
1.4,1.5,3.1,1.184649196
1.4,1.5,3.2,1.170290263
1.4,1.5,3.3,1.158786629
1.4,1.5,3.4,1.150321084
1.4,1.5,3.5,1.145013879
1.4,1.5,3.6,1.142915047
1.5,1.5,0,1.124265491
1.5,1.5,0.1,1.125846367
1.5,1.5,0.2,1.130569094
1.5,1.5,0.3,1.138374543
1.5,1.5,0.4,1.149170891
1.5,1.5,0.5,1.16418395
1.5,1.5,0.6,1.178958214
1.5,1.5,0.7,1.197122222
1.5,1.5,0.8,1.181325122
1.5,1.5,0.9,1.156825956
1.5,1.5,1,1.134417948
1.5,1.5,1.1,1.114429153
1.5,1.5,1.2,1.099754671
1.5,1.5,1.3,1.082011397
1.5,1.5,1.4,1.069693303
1.5,1.5,1.5,1.060032933
1.5,1.5,1.6,1.053044218
1.5,1.5,1.7,1.048765251
1.5,1.5,1.8,1.047200579
1.5,1.5,1.9,1.048364986
1.5,1.5,2,1.052454055
1.5,1.5,2.1,1.05883356
1.5,1.5,2.2,1.068107594
1.5,1.5,2.3,1.080034805
1.5,1.5,2.4,1.094581077
1.5,1.5,2.5,1.111693821
1.5,1.5,2.6,1.131330962
1.5,1.5,2.7,1.153385328
1.5,1.5,2.8,1.177622672
1.5,1.5,2.9,1.199887972
1.5,1.5,3,1.181536341
1.5,1.5,3.1,1.165014329
1.5,1.5,3.2,1.150999658
1.5,1.5,3.3,1.139775754
1.5,1.5,3.4,1.131525693
1.5,1.5,3.5,1.126343571
1.5,1.5,3.6,1.124301311
1.6,1.5,0,1.107730403
1.6,1.5,0.1,1.109274606
1.6,1.5,0.2,1.113885612
1.6,1.5,0.3,1.121511681
1.6,1.5,0.4,1.132062412
1.6,1.5,0.5,1.145385432
1.6,1.5,0.6,1.161241094
1.6,1.5,0.7,1.179137879
1.6,1.5,0.8,1.181336777
1.6,1.5,0.9,1.156290943
1.6,1.5,1,1.133704407
1.6,1.5,1.1,1.113634309
1.6,1.5,1.2,1.096111351
1.6,1.5,1.3,1.081170784
1.6,1.5,1.4,1.068855817
1.6,1.5,1.5,1.059199712
1.6,1.5,1.6,1.052213271
1.6,1.5,1.7,1.047938283
1.6,1.5,1.8,1.046376454
1.6,1.5,1.9,1.047540008
1.6,1.5,2,1.051416437
1.6,1.5,2.1,1.057999201
1.6,1.5,2.2,1.067270393
1.6,1.5,2.3,1.079193623
1.6,1.5,2.4,1.093755531
1.6,1.5,2.5,1.11089784
1.6,1.5,2.6,1.130599796
1.6,1.5,2.7,1.152817622
1.6,1.5,2.8,1.17749901
1.6,1.5,2.9,1.181882308
1.6,1.5,3,1.16376407
1.6,1.5,3.1,1.147567842
1.6,1.5,3.2,1.133859055
1.6,1.5,3.3,1.122881621
1.6,1.5,3.4,1.114821174
1.6,1.5,3.5,1.109761008
1.6,1.5,3.6,1.107764801
1.7,1.5,0,1.093278227
1.7,1.5,0.1,1.094789738
1.7,1.5,0.2,1.099298119
1.7,1.5,0.3,1.106759874
1.7,1.5,0.4,1.117093701
1.7,1.5,0.5,1.130160585
1.7,1.5,0.6,1.145754142
1.7,1.5,0.7,1.16346444
1.7,1.5,0.8,1.184043113
1.7,1.5,0.9,1.157185569
1.7,1.5,1,1.134638264
1.7,1.5,1.1,1.114559922
1.7,1.5,1.2,1.097001713
1.7,1.5,1.3,1.082033286
1.7,1.5,1.4,1.069684774
1.7,1.5,1.5,1.059995977
1.7,1.5,1.6,1.052993617
1.7,1.5,1.7,1.048703846
1.7,1.5,1.8,1.0471369
1.7,1.5,1.9,1.048305856
1.7,1.5,2,1.05219394
1.7,1.5,2.1,1.058795751
